class_id,image_tag,state,updated_at,total_task_duration,tat,task_id,action_history,task_image_tag,finalized,approved,team,started_at,ended_at,task_duration_mins,rejection,car_name,inactivity_duration,Month,Deviation,,Standard Deviations
1468,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.3,5,3096,817,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:15:59.636945+00,2021-01-18 22:16:49.799822+00,0.8,NULL,Tesla Model X,5.0,01-2021,-1.02,,
1468,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.3,5,3125,817,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:53:53.348525+00,2021-01-18 22:54:26.173916+00,0.5,NULL,Tesla Model X,5.0,01-2021,-0.34,,
1469,Clear,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3080,818,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.152291+00,2021-01-18 22:05:40.152292+00,0,NULL,Tesla Model X,28.9,01-2021,0.00,,
1469,Clear,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3095,818,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:14:40.613098+00,2021-01-18 22:15:59.477093+00,1.3,NULL,Tesla Model X,28.9,01-2021,-0.52,,
1469,Clear,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3124,818,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:53:28.914339+00,2021-01-18 22:53:53.246428+00,0.4,NULL,Tesla Model X,28.9,01-2021,-0.44,,
1470,Crosswalk,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3081,819,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.168168+00,2021-01-18 22:05:40.168169+00,0,NULL,Tesla Model X,28.9,01-2021,0.00,,
1470,Crosswalk,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3094,819,Crosswalk,FALSE,TRUE,sanfrancisco,2021-01-18 22:14:14.09927+00,2021-01-18 22:14:40.458805+00,0.4,NULL,Tesla Model X,28.9,01-2021,-1.42,,
1470,Crosswalk,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3123,819,Crosswalk,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:52:09.625541+00,2021-01-18 22:53:28.694319+00,1.3,NULL,Tesla Model X,28.9,01-2021,0.46,,
1471,Car ahead,PROCESSED,2021-01-20 03:00:19.006223+00,2.4,28.9,3082,820,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.18418+00,2021-01-18 22:05:40.184182+00,0,NULL,Tesla Model X,28.9,01-2021,0.00,,
1471,Car ahead,PROCESSED,2021-01-20 03:00:19.006223+00,2.4,28.9,3093,820,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 22:12:23.130923+00,2021-01-18 22:14:13.939672+00,1.8,NULL,Tesla Model X,28.9,01-2021,-0.02,,
1471,Car ahead,PROCESSED,2021-01-20 03:00:19.006223+00,2.4,28.9,3121,820,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:51:36.37176+00,2021-01-18 22:52:09.477093+00,0.6,NULL,Tesla Model X,28.9,01-2021,-0.24,,
1472,Clear,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3083,821,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.199521+00,2021-01-18 22:05:40.199523+00,0,NULL,Tesla Model X,28.9,01-2021,0.00,,
1472,Clear,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3092,821,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:11:20.986539+00,2021-01-18 22:12:22.964697+00,1,NULL,Tesla Model X,28.9,01-2021,-0.82,,
1472,Clear,PROCESSED,2021-01-20 03:00:19.006223+00,1.7,28.9,3119,821,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:50:53.979367+00,2021-01-18 22:51:36.277975+00,0.7,NULL,Tesla Model X,28.9,01-2021,-0.14,,
1473,Crosswalk,PROCESSED,2021-01-20 03:00:19.006223+00,2.1,28.9,3084,822,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.218528+00,2021-01-18 22:05:40.218529+00,0,NULL,Tesla Model X,28.9,01-2021,0.00,,
1473,Crosswalk,PROCESSED,2021-01-20 03:00:19.006223+00,2.1,28.9,3091,822,Crosswalk,FALSE,TRUE,sanfrancisco,2021-01-18 22:10:45.451077+00,2021-01-18 22:11:20.82032+00,0.6,NULL,Tesla Model X,28.9,01-2021,-1.22,,
1473,Crosswalk,PROCESSED,2021-01-20 03:00:19.006223+00,2.1,28.9,3118,822,Crosswalk,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:49:24.4087+00,2021-01-18 22:50:53.850651+00,1.5,NULL,Tesla Model X,28.9,01-2021,0.66,,
1474,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.1,5,3071,809,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.007052+00,2021-01-18 22:05:40.007054+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1474,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.1,5,3104,809,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:27:48.566448+00,2021-01-18 22:29:10.540434+00,1.4,NULL,Tesla Model X,5.0,01-2021,-0.42,,
1474,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.1,5,3135,809,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:59:42.587105+00,2021-01-18 23:00:25.179376+00,0.7,NULL,Tesla Model X,5.0,01-2021,-0.14,,
1475,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3072,810,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.024391+00,2021-01-18 22:05:40.024393+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1475,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3103,810,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-18 22:26:01.781289+00,2021-01-18 22:27:48.401957+00,1.8,NULL,Tesla Model X,5.0,01-2021,-0.02,,
1475,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3134,810,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:59:05.925097+00,2021-01-18 22:59:42.436698+00,0.6,NULL,Tesla Model X,5.0,01-2021,-0.24,,
1476,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,5,3073,811,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.040305+00,2021-01-18 22:05:40.040307+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1476,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,5,3102,811,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 22:24:41.04368+00,2021-01-18 22:26:01.613487+00,1.3,NULL,Tesla Model X,5.0,01-2021,-0.52,,
1476,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,5,3133,811,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:58:12.357667+00,2021-01-18 22:59:05.81153+00,0.9,NULL,Tesla Model X,5.0,01-2021,0.06,,
1477,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.3,5,3074,812,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.056391+00,2021-01-18 22:05:40.056393+00,0,NULL,Tesla Model X,4.9,01-2021,0.00,,
1477,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.3,5,3101,812,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 22:22:05.629912+00,2021-01-18 22:24:40.850267+00,2.6,NULL,Tesla Model X,4.9,01-2021,0.78,,
1477,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.3,5,3131,812,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:57:28.624625+00,2021-01-18 22:58:12.19893+00,0.7,NULL,Tesla Model X,4.9,01-2021,-0.14,,
1478,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.5,5,3075,813,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.072165+00,2021-01-18 22:05:40.072167+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1478,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.5,5,3100,813,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 22:20:30.584857+00,2021-01-18 22:22:05.465025+00,1.6,NULL,Tesla Model X,5.0,01-2021,-0.22,,
1478,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.5,5,3130,813,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:56:35.108146+00,2021-01-18 22:57:28.505495+00,0.9,NULL,Tesla Model X,5.0,01-2021,0.06,,
1479,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.1,5,3076,814,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.088624+00,2021-01-18 22:05:40.088626+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1479,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.1,5,3099,814,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 22:18:59.469721+00,2021-01-18 22:20:30.412541+00,1.5,NULL,Tesla Model X,5.0,01-2021,-0.32,,
1479,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.1,5,3129,814,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:55:59.358258+00,2021-01-18 22:56:34.99891+00,0.6,NULL,Tesla Model X,5.0,01-2021,-0.24,,
1480,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.2,5,3077,815,NULL,FALSE,FALSE,bot,2021-01-18 22:05:40.10637+00,2021-01-18 22:05:40.106372+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1480,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.2,5,3098,815,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:18:13.122211+00,2021-01-18 22:18:59.335272+00,0.8,NULL,Tesla Model X,5.0,01-2021,-1.02,,
1480,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.2,5,3128,815,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 22:55:32.5589+00,2021-01-18 22:55:59.263203+00,0.4,NULL,Tesla Model X,5.0,01-2021,-0.44,,
1481,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.3,5,3060,798,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.824938+00,2021-01-18 22:05:39.82494+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1481,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.3,5,3120,798,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:50:19.602627+00,2021-01-18 22:52:04.812138+00,1.8,NULL,Tesla Model X,5.0,01-2021,-0.02,,
1481,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.3,5,3173,798,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:04:53.860916+00,2021-01-18 23:05:26.711937+00,0.5,NULL,Tesla Model X,5.0,01-2021,-0.34,,
1482,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.6,5,3061,799,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.843645+00,2021-01-18 22:05:39.843647+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1482,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.6,5,3117,799,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:49:04.89427+00,2021-01-18 22:50:19.452318+00,1.2,NULL,Tesla Model X,5.0,01-2021,-0.62,,
1482,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.6,5,3172,799,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:04:31.8036+00,2021-01-18 23:04:53.749766+00,0.4,NULL,Tesla Model X,5.0,01-2021,-0.44,,
1483,Crosswalk,PROCESSED,2021-01-19 03:04:01.802469+00,0.8,5,3062,800,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.860357+00,2021-01-18 22:05:39.860358+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1483,Crosswalk,PROCESSED,2021-01-19 03:04:01.802469+00,0.8,5,3115,800,Crosswalk,FALSE,TRUE,sanfrancisco,2021-01-18 22:48:31.587199+00,2021-01-18 22:49:04.738459+00,0.6,NULL,Tesla Model X,5.0,01-2021,-1.22,,
1483,Crosswalk,PROCESSED,2021-01-19 03:04:01.802469+00,0.8,5,3171,800,Crosswalk,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:04:18.834954+00,2021-01-18 23:04:31.713515+00,0.2,NULL,Tesla Model X,5.0,01-2021,-0.64,,
1484,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.8,5,3063,801,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.876306+00,2021-01-18 22:05:39.876308+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1484,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.8,5,3113,801,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:46:58.475789+00,2021-01-18 22:48:31.434456+00,1.5,NULL,Tesla Model X,5.0,01-2021,-0.32,,
1484,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.8,5,3170,801,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:04:01.211834+00,2021-01-18 23:04:18.695479+00,0.3,NULL,Tesla Model X,5.0,01-2021,-0.54,,
1485,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.3,5,3064,802,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.891388+00,2021-01-18 22:05:39.89139+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1485,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.3,5,3111,802,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:45:00.895842+00,2021-01-18 22:46:58.321978+00,2,NULL,Tesla Model X,5.0,01-2021,0.18,,
1485,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.3,5,3169,802,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:03:42.414336+00,2021-01-18 23:04:01.08938+00,0.3,NULL,Tesla Model X,5.0,01-2021,-0.54,,
1486,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,5,3065,803,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.905493+00,2021-01-18 22:05:39.905495+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1486,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,5,3110,803,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:43:29.347416+00,2021-01-18 22:45:00.731522+00,1.5,NULL,Tesla Model X,5.0,01-2021,-0.32,,
1486,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,5,3168,803,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:02:42.440523+00,2021-01-18 23:03:27.069598+00,0.7,NULL,Tesla Model X,5.0,01-2021,-0.14,,
1487,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,4.3,5,3066,804,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.921355+00,2021-01-18 22:05:39.921357+00,0,NULL,Tesla Model X,4.9,01-2021,0.00,,
1487,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,4.3,5,3109,804,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-18 22:37:51.850695+00,2021-01-18 22:41:26.83795+00,3.6,NULL,Tesla Model X,4.9,01-2021,1.78,,
1487,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,4.3,5,3167,804,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:02:02.0886+00,2021-01-18 23:02:42.299013+00,0.7,NULL,Tesla Model X,4.9,01-2021,-0.14,,
1488,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.5,5,3067,805,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.937756+00,2021-01-18 22:05:39.937758+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1488,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.5,5,3108,805,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:36:34.394782+00,2021-01-18 22:37:51.684081+00,1.3,NULL,Tesla Model X,5.0,01-2021,-0.52,,
1488,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.5,5,3166,805,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:01:47.255828+00,2021-01-18 23:02:01.993767+00,0.2,NULL,Tesla Model X,5.0,01-2021,-0.64,,
1489,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.9,5,3068,806,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.954403+00,2021-01-18 22:05:39.954405+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1489,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.9,5,3107,806,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:33:58.661546+00,2021-01-18 22:36:34.2422+00,2.6,NULL,Tesla Model X,5.0,01-2021,0.78,,
1489,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.9,5,3165,806,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:01:26.979887+00,2021-01-18 23:01:47.138156+00,0.3,NULL,Tesla Model X,5.0,01-2021,-0.54,,
1490,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.5,5,3069,807,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.969365+00,2021-01-18 22:05:39.969367+00,0,NULL,Tesla Model X,4.9,01-2021,0.00,,
1490,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.5,5,3106,807,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 22:31:05.382192+00,2021-01-18 22:33:58.505827+00,2.9,NULL,Tesla Model X,4.9,01-2021,1.08,,
1490,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.5,5,3164,807,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:00:52.798387+00,2021-01-18 23:01:26.840313+00,0.6,NULL,Tesla Model X,4.9,01-2021,-0.24,,
1491,Unknown object,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3070,808,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.984422+00,2021-01-18 22:05:39.984424+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1491,Unknown object,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3105,808,Unknown object,FALSE,TRUE,sanfrancisco,2021-01-18 22:29:10.706397+00,2021-01-18 22:31:05.232177+00,1.9,NULL,Tesla Model X,5.0,01-2021,0.08,,
1491,Unknown object,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3163,808,Unknown object,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:00:25.31763+00,2021-01-18 23:00:52.68764+00,0.5,NULL,Tesla Model X,5.0,01-2021,-0.34,,
1492,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.8,4.1,3162,852,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.223015+00,2021-01-18 23:00:40.223017+00,0,NULL,Tesla Model X,4.1,01-2021,0.00,,
1492,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.8,4.1,3176,852,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 23:04:51.644049+00,2021-01-18 23:06:32.39026+00,1.7,NULL,Tesla Model X,4.1,01-2021,-0.12,,
1492,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,2.8,4.1,3178,852,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:08:49.677196+00,2021-01-18 23:09:55.363833+00,1.1,NULL,Tesla Model X,4.1,01-2021,0.26,,
1493,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.7,5,3057,795,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.746884+00,2021-01-18 22:05:39.746885+00,0,NULL,Tesla Model X,4.9,01-2021,0.00,,
1493,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.7,5,3132,795,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 22:55:35.598977+00,2021-01-18 22:58:39.672047+00,3.1,NULL,Tesla Model X,4.9,01-2021,1.28,,
1493,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,3.7,5,3177,795,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:06:03.829472+00,2021-01-18 23:06:42.107215+00,0.6,NULL,Tesla Model X,4.9,01-2021,-0.24,,
1494,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3058,796,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.791263+00,2021-01-18 22:05:39.791264+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1494,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3127,796,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:53:24.973596+00,2021-01-18 22:55:35.448964+00,2.2,NULL,Tesla Model X,5.0,01-2021,0.38,,
1494,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,2.4,5,3175,796,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:05:49.321928+00,2021-01-18 23:06:03.679333+00,0.2,NULL,Tesla Model X,5.0,01-2021,-0.64,,
1495,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.7,5,3059,797,NULL,FALSE,FALSE,bot,2021-01-18 22:05:39.809165+00,2021-01-18 22:05:39.809167+00,0,NULL,Tesla Model X,5.0,01-2021,0.00,,
1495,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.7,5,3122,797,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 22:52:04.981315+00,2021-01-18 22:53:24.81502+00,1.3,NULL,Tesla Model X,5.0,01-2021,-0.52,,
1495,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.7,5,3174,797,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:05:26.839113+00,2021-01-18 23:05:49.176358+00,0.4,NULL,Tesla Model X,5.0,01-2021,-0.44,,
1496,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.9,4.1,3160,850,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.188709+00,2021-01-18 23:00:40.188713+00,0,NULL,Tesla Model X,4.1,01-2021,0.00,,
1496,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.9,4.1,3180,850,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 23:12:08.029755+00,2021-01-18 23:13:45.45586+00,1.6,NULL,Tesla Model X,4.1,01-2021,-0.22,,
1496,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.9,4.1,3188,850,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:25:16.201757+00,2021-01-18 23:25:31.921639+00,0.3,NULL,Tesla Model X,4.1,01-2021,-0.54,,
1497,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,6.9,4.1,3161,851,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.205926+00,2021-01-18 23:00:40.205928+00,0,NULL,Tesla Model X,4.0,01-2021,0.00,,
1497,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,6.9,4.1,3179,851,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 23:06:32.549378+00,2021-01-18 23:12:07.867125+00,5.6,NULL,Tesla Model X,4.0,01-2021,3.78,,
1497,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,6.9,4.1,3186,851,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:23:58.016467+00,2021-01-18 23:25:16.108441+00,1.3,NULL,Tesla Model X,4.0,01-2021,0.46,,
1498,Stop sign,PROCESSED,2021-01-19 03:04:01.802469+00,0.8,4.1,3155,845,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.095759+00,2021-01-18 23:00:40.095761+00,0,NULL,Tesla Model X,4.1,01-2021,0.00,,
1498,Stop sign,PROCESSED,2021-01-19 03:04:01.802469+00,0.8,4.1,3185,845,Stop sign,FALSE,TRUE,sanfrancisco,2021-01-18 23:18:58.380366+00,2021-01-18 23:19:29.582062+00,0.5,NULL,Tesla Model X,4.1,01-2021,-1.32,,
1498,Stop sign,PROCESSED,2021-01-19 03:04:01.802469+00,0.8,4.1,3194,845,Stop sign,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:27:27.797251+00,2021-01-18 23:27:43.872342+00,0.3,NULL,Tesla Model X,4.1,01-2021,-0.54,,
1499,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,4.1,3156,846,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.120781+00,2021-01-18 23:00:40.120783+00,0,NULL,Tesla Model X,4.1,01-2021,0.00,,
1499,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,4.1,3184,846,Traffic light,FALSE,TRUE,sanfrancisco,2021-01-18 23:17:15.607828+00,2021-01-18 23:18:58.225668+00,1.7,NULL,Tesla Model X,4.1,01-2021,-0.12,,
1499,Traffic light,PROCESSED,2021-01-19 03:04:01.802469+00,2.2,4.1,3193,846,Traffic light,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:26:59.47882+00,2021-01-18 23:27:27.707247+00,0.5,NULL,Tesla Model X,4.1,01-2021,-0.34,,
1500,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,1.8,4.1,3157,847,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.138281+00,2021-01-18 23:00:40.138283+00,0,NULL,Tesla Model X,4.1,01-2021,0.00,,
1500,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,1.8,4.1,3183,847,Car ahead,FALSE,TRUE,sanfrancisco,2021-01-18 23:16:01.136439+00,2021-01-18 23:17:15.443437+00,1.2,NULL,Tesla Model X,4.1,01-2021,-0.62,,
1500,Car ahead,PROCESSED,2021-01-19 03:04:01.802469+00,1.8,4.1,3192,847,Car ahead,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:26:24.905331+00,2021-01-18 23:26:59.349812+00,0.6,NULL,Tesla Model X,4.1,01-2021,-0.24,,
1501,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.6,4.1,3158,848,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.153933+00,2021-01-18 23:00:40.153937+00,0,NULL,Tesla Model X,4.1,01-2021,0.00,,
1501,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.6,4.1,3182,848,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 23:14:41.681239+00,2021-01-18 23:16:00.982193+00,1.3,NULL,Tesla Model X,4.1,01-2021,-0.52,,
1501,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.6,4.1,3190,848,Clear,TRUE,TRUE,sanfrancisco_reviewer,2021-01-18 23:26:05.697207+00,2021-01-18 23:26:24.796483+00,0.3,NULL,Tesla Model X,4.1,01-2021,-0.54,,
1502,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.5,4.1,3159,849,NULL,FALSE,FALSE,bot,2021-01-18 23:00:40.170692+00,2021-01-18 23:00:40.170693+00,0,NULL,Tesla Model X,4.1,01-2021,0.00,,
1502,Clear,PROCESSED,2021-01-19 03:04:01.802469+00,1.5,4.1,3181,849,Clear,FALSE,TRUE,sanfrancisco,2021-01-18 23:13:45.617768+00,2021-01-18 23:14:41.526667+00,0.9,NULL,Tesla Model X,4.1,01-2021,-0.92,,
